timestamp,symbol,timeframe,index,f_body_size_pct,f_upper_wick_pct,f_lower_wick_pct,f_range_pct,f_close_position_in_range,f_bullish_candle,f_bearish_candle,f_ema20_distance_pct,f_ema20_slope,f_ema50_distance_pct,f_ema50_slope,f_ema100_distance_pct,f_ema100_slope,f_ema200_distance_pct,f_ema200_slope,f_ema20_vs_50,f_ema50_vs_100,f_ema100_vs_200,f_ema_alignment,f_rsi,f_rsi_distance_from_50,f_macd,f_macd_signal,f_macd_histogram,f_macd_histogram_slope,f_adx,f_atr,f_atr_pct,f_bb_position,f_bb_width,f_atr_percentile,f_structure_bias,f_last_bos_direction,f_last_bos_age,f_last_choch_direction,f_last_choch_age,f_bullish_fvg_present,f_bearish_fvg_present,f_nearest_bullish_fvg_distance_pct,f_nearest_bearish_fvg_distance_pct,f_bullish_ob_present,f_bearish_ob_present,f_nearest_bullish_ob_distance_pct,f_nearest_bearish_ob_distance_pct,f_demand_present,f_supply_present,f_buy_side_liquidity_distance_pct,f_sell_side_liquidity_distance_pct,f_liquidity_sweep_direction,f_liquidity_sweep_age,f_premium_discount_state,f_distance_from_equilibrium_pct,f_htf_1d_bias,f_htf_4h_bias,f_htf_1h_bias,f_htf_30m_bias,f_entry_15m_bias,f_mtf_alignment_score,f_higher_timeframe_bias,f_setup_bias,f_entry_bias,f_market_state_code,f_hour_utc,f_day_of_week,f_day_of_month,f_month,y_return_5,y_return_10,y_return_20,y_return_40,y_direction,y_mfe_5,y_mae_5,y_mfe_10,y_mae_10,y_mfe_20,y_mae_20,y_mfe_40,y_mae_40
2026-08-05T14:30:00+00:00,PAXGUSD,30m,80,0.13944693925785007,0.13471992436775745,0.1867170881588406,0.4608839517844481,0.7076923076923171,1,0,1.4303272153618698,16.878230215143958,2.3346194627663825,10.937325413251529,,,,,0.009042922474045126,,,,78.04461394917172,28.04461394917172,26.69142448336879,22.005188324756457,4.686236158612335,3.4918492771129372,55.67798640755008,17.73289971682829,0.4191184050302124,1.1113918648827037,0.0242472473701332,1.0,1,1,1,1,26,1,0,0.568423540534157,,1,0,1.089576932167345,,1,0,,,,,1,1.3885606239659656,-1,1,1,1,0,60,0,1,0,0,14,2,5,8,0.0007563223824154616,0.0009217679035688103,0.012692034979910144,0.007799574568659891,NEUTRAL,0.0044906641455920585,0.004254313401087214,0.006121484282675405,0.004254313401087214,0.013850153627984014,0.004254313401087214,0.014842826754904321,0.004254313401087214
2026-08-05T15:30:00+00:00,PAXGUSD,30m,82,0.5402075534284052,0.05449462161778377,0.014215988248124999,0.6089181632943139,0.023346303501959847,0,1,0.925483892038219,17.426397069539235,1.9125958527228977,11.68647378593505,,,,,0.009871119606846787,,,,68.11112018831888,18.11112018831888,29.01980799472676,24.55982086352915,4.459987131197611,0.9340375983646005,57.66045483372346,18.478877817061093,0.4378258498095316,0.8566666516210635,0.028435479734509366,1.0,1,1,3,1,28,1,0,0.32341373264466056,,1,0,0.8458513007629419,,1,0,,,,,1,1.1455717196607202,-1,1,1,1,0,60,0,1,0,0,15,2,5,8,0.007652940340235812,0.004146329905700611,0.013505188835710561,0.008671752831350863,UP,0.008600672890110237,0.0018006918447614944,0.008600672890110237,0.0018006918447614944,0.017106572525233333,0.0018006918447614944,0.01734350566270194,0.0018006918447614944
2026-08-05T16:30:00+00:00,PAXGUSD,30m,84,0.01654533421574686,0.12527181620497735,0.09690838612083681,0.238725536541561,0.40594059405942734,0,1,0.9545490132184167,12.987594880052711,1.984447516373429,10.259832203010774,,,,,0.010298985031550122,,,,70.24882457859101,20.248824578591012,29.246987332044228,26.256181790668144,2.9908055413760835,-2.767737482517056,57.33694028224527,17.888420158588445,0.4228141287366088,0.8479168684166795,0.03128212951089462,0.9583333333333334,1,1,5,1,30,1,0,0.5637231729223874,,1,0,1.0849012007185532,,1,0,,,,,1,0.8639028079795826,-1,1,1,1,0,60,0,1,0,0,16,2,5,8,0.0024818001323626735,0.0018908953389429894,0.008745390942611326,0.0030490687340454844,UP,0.006169046043301374,0.001039992436418773,0.006169046043301374,0.001039992436418773,0.014890800794176042,0.001039992436418773,0.014890800794176042,0.001039992436418773
2026-08-05T17:30:00+00:00,PAXGUSD,30m,86,0.13443396226414667,0.04952830188680103,0.09669811320755575,0.28066037735850347,0.8235294117646834,1,0,0.9690993097858137,12.746307826982957,2.033332347319856,10.371571364639749,,,,,0.010642330375340424,,,,72.27647720289532,22.27647720289532,29.18843485781963,27.304193067149633,1.8842417906699964,-1.9103963765098726,57.3068299065029,16.910933708170713,0.3988427761361017,0.83800969730418,0.03302703831462923,0.9054054054054054,1,1,7,1,32,1,0,0.779481132075476,,1,0,1.2995283018868011,,1,0,,,,,1,0.20047169811320756,-1,1,1,1,0,60,0,1,0,0,17,2,5,8,-0.001037735849056518,-0.00030660377358494856,0.004127358490566038,0.00466981132075476,NEUTRAL,0.0039858490566036875,0.0012735849056602915,0.0039858490566036875,0.001792452830188765,0.012688679245283063,0.001792452830188765,0.012688679245283063,0.003867924528301801
2026-08-05T18:30:00+00:00,PAXGUSD,30m,88,0.06823208319609773,0.0,0.1576396404875022,0.22587172368359992,0.6979166666666212,0,1,0.982374561608217,13.86217035270056,2.091619353198269,11.034195634947537,,,,,0.011092447915900522,,,,73.3463372145566,23.3463372145566,29.9404912723503,28.250314170499223,1.6901771018510772,-0.617626213404872,58.17172141144898,16.494121411637018,0.38807871186384213,0.828784651928763,0.034206081597326674,0.881578947368421,1,1,1,1,34,1,0,0.1741094536727598,,1,0,0.40821608394897785,,1,0,,,,,1,0.43997929509199146,-1,1,1,1,0,60,0,1,0,0,18,2,5,8,-0.0027998682414944326,0.0040468683826643025,0.0009176038774647183,0.0031057362006493387,UP,0.000235283045503741,0.0041880382099666325,0.0048468307373771505,0.0041880382099666325,0.010258340783963194,0.0041880382099666325,0.010258340783963194,0.006258529010399382
2026-08-05T19:30:00+00:00,PAXGUSD,30m,90,0.1511251741481628,0.02361330846064842,0.0047226616921253895,0.17946114430093663,0.026315789473659017,0,1,0.49830457976142034,9.745223349942535,1.5985657108021973,9.52883649346768,,,,,0.01100261131040777,,,,64.74392036742313,14.74392036742313,27.251549899449856,28.15511017816793,-0.903560278718075,-2.997867590265333,57.515491686578954,15.549472033503369,0.36717447952734117,0.6780769346855039,0.030816424515547027,0.8205128205128205,1,1,3,1,36,1,1,0.6599919714751191,-0.18890646768518737,1,0,0.04840728234431209,,1,0,,,,,0,-0.0011806654230367163,-1,1,1,1,0,60,0,1,0,0,19,2,5,8,0.0006847859453589331,0.011759427613402958,0.005832487189780332,-0.0019362912937731277,UP,0.0017237715176273778,0.0005903327115162106,0.012916479727974859,0.0005903327115162106,0.01390823868332205,0.0005903327115162106,0.01390823868332205,0.0033814257715647856
2026-08-05T20:30:00+00:00,PAXGUSD,30m,92,0.054269601944271766,0.01651683537433798,0.08022462896110392,0.15101106627971367,0.8906250000000377,1,0,0.47449250774210344,6.414570588048264,1.54645441319888,8.120544567787874,,,,,0.010719619054567767,,,,65.74481279744549,15.74481279744549,24.395162951100247,27.01068340474528,-2.6155204536450327,-3.1382647630379026,56.189770890056536,14.156432518684042,0.3340278077129855,0.6700110647641156,0.024889620568343943,0.775,1,1,5,1,38,1,1,0.734999174158244,-0.025601094830209926,1,0,0.12387626530756705,,1,0,,,,,1,0.07432575918455311,-1,1,1,1,0,60,0,1,0,0,20,2,5,8,0.003232580637549802,0.009320214246950283,0.0024067388688326884,-2.359547910628909e-05,UP,0.0034213444703994713,0.0005662914985490068,0.012906727071093135,0.0005662914985490068,0.013142681862155167,0.0005662914985490068,0.013142681862155167,0.004884264174984244
2026-08-05T21:30:00+00:00,PAXGUSD,30m,94,0.014154949514021983,0.01887326601868882,0.009436633009333683,0.04246484854204449,0.5555555555554994,1,0,0.4028873944553724,5.848662091350889,1.4429950909042486,7.749722225013102,,,,,0.01040107696448876,,,,65.98858272378203,15.98858272378203,21.877750621484665,25.359817800361224,-3.4820671788765587,-1.519880538830975,54.967875632337346,12.54779130437554,0.2960222540430202,0.6409243397056885,0.020154172470910434,0.573170731707317,1,1,7,1,40,1,1,0.7513919033688865,-0.09672548834574535,1,0,0.14036991601396193,,1,0,,,,,-1,-0.13801075776161778,-1,1,1,1,0,60,0,1,0,0,21,2,5,8,0.0059214872133621435,0.006841558931773143,0.003986977446447022,0.0008257053883174483,UP,0.008540152873454708,0.0007313390582241114,0.012975370387845617,0.0007313390582241114,0.012975370387845617,0.0007313390582241114,0.012975370387845617,0.0050485986599982415
2026-08-05T22:30:00+00:00,PAXGUSD,30m,96,0.016514497369472202,0.025951353009185926,0.004718427819846134,0.047184278198504265,0.4499999999998181,1,0,0.32970738238148284,4.799925204030842,1.330691774468818,7.158201869379809,,,,,0.010009843920873352,,,,65.62745064175532,15.627450641755317,19.407690812477085,23.405270016742698,-3.9975792042656124,-0.8761839656059536,54.111116801186434,11.393248624691156,0.2687911063460768,0.6043385971478636,0.014527027620634651,0.35714285714285715,1,1,9,1,42,1,1,0.7490504164012551,-0.09908698421685466,1,0,0.1380140137306121,,1,0,,,,,-1,-0.14037322764054588,-1,1,1,1,0,60,0,1,0,0,22,2,5,8,0.006676575365088396,0.0044353221506594435,0.007714629485455404,-0.00037747422558790533,UP,0.012763347252695489,2.3592139099123388e-05,0.012999268643688009,2.3592139099123388e-05,0.012999268643688009,2.3592139099123388e-05,0.012999268643688009,0.005025125628140747
2026-08-05T23:30:00+00:00,PAXGUSD,30m,98,0.360875474527807,0.07967380606459545,0.06327037540422314,0.5038196559966257,0.8418604651162537,1,0,0.8501188603605452,7.868419498083313,1.8547091686143293,8.258378580692806,,,,,0.010045903082537843,,,,75.07811234042538,25.078112340425378,20.257642796696018,22.120482744992522,-1.8628399482965037,1.9577719819120034,55.11618714706618,12.28805621210615,0.28795182575118694,1.190832046462106,0.009675661483700642,0.4883720930232558,1,1,0,1,44,1,0,0.5354548436987265,,1,0,0.6772273515489441,,1,0,,,,,1,0.4944462670478597,-1,1,1,1,0,60,1,1,0,3,23,2,5,8,0.0033509865491869015,-0.0031166518254673275,-0.00011716736185968037,-0.005741200731124338,DOWN,0.006186436706191252,0.002905750574119988,0.006186436706191252,0.005342831700801255,0.006186436706191252,0.0066785396260017815,0.006186436706191252,0.011716736185968038
