timestamp,open,high,low,close,volume,source
2025-03-28T00:00:00+00:00,3059.0,3098.0,3059.0,3093.0,3550.145,real_binance
2025-03-29T00:00:00+00:00,3092.0,3121.0,3090.0,3119.0,2244.4635,real_binance
2025-03-30T00:00:00+00:00,3119.0,3145.0,3108.0,3109.0,2343.6882,real_binance
2025-03-31T00:00:00+00:00,3110.0,3166.0,3106.0,3149.0,5962.3486,real_binance
2025-04-01T00:00:00+00:00,3148.0,3181.0,3125.0,3132.0,4275.7763,real_binance
2025-04-02T00:00:00+00:00,3132.0,3193.0,3120.0,3192.0,4504.8327,real_binance
2025-04-03T00:00:00+00:00,3191.0,3195.0,3078.0,3127.0,8779.4917,real_binance
2025-04-04T00:00:00+00:00,3127.0,3158.0,3043.0,3055.0,5516.9337,real_binance
2025-04-05T00:00:00+00:00,3055.0,3072.0,3047.0,3068.0,1664.9665,real_binance
2025-04-06T00:00:00+00:00,3068.0,3072.0,2987.0,3004.0,3938.2016,real_binance
2025-04-07T00:00:00+00:00,3003.0,3069.0,2988.0,3005.0,9320.524,real_binance
2025-04-08T00:00:00+00:00,3005.0,3039.0,2990.0,3001.0,3533.5576,real_binance
2025-04-09T00:00:00+00:00,3000.0,3116.0,2995.0,3099.0,7564.942,real_binance
2025-04-10T00:00:00+00:00,3100.0,3220.0,3096.0,3216.0,5813.8096,real_binance
2025-04-11T00:00:00+00:00,3215.0,3271.0,3213.0,3265.0,10665.6614,real_binance
2025-04-12T00:00:00+00:00,3265.0,3300.0,3234.0,3242.0,4959.8108,real_binance
2025-04-13T00:00:00+00:00,3243.0,3272.0,3239.0,3247.0,3852.2804,real_binance
2025-04-14T00:00:00+00:00,3248.0,3272.0,3211.0,3238.0,4607.8494,real_binance
2025-04-15T00:00:00+00:00,3237.0,3268.0,3230.0,3266.0,3939.2121,real_binance
2025-04-16T00:00:00+00:00,3267.0,3381.0,3266.0,3378.0,7923.7895,real_binance
2025-04-17T00:00:00+00:00,3377.0,3385.0,3309.0,3347.0,6282.0072,real_binance
2025-04-18T00:00:00+00:00,3346.0,3364.0,3337.0,3353.0,3312.1394,real_binance
2025-04-19T00:00:00+00:00,3353.0,3357.0,3341.0,3348.0,1810.429,real_binance
2025-04-20T00:00:00+00:00,3348.0,3375.0,3342.0,3370.0,2058.8013,real_binance
2025-04-21T00:00:00+00:00,3370.0,3471.0,3369.0,3462.0,8915.6174,real_binance
2025-04-22T00:00:00+00:00,3463.0,3523.0,3332.0,3349.0,17280.7089,real_binance
2025-04-23T00:00:00+00:00,3349.0,3404.0,3280.0,3335.0,10874.1569,real_binance
2025-04-24T00:00:00+00:00,3335.0,3384.0,3324.0,3365.0,6698.4448,real_binance
2025-04-25T00:00:00+00:00,3365.0,3375.0,3260.0,3313.0,7862.1214,real_binance
2025-04-26T00:00:00+00:00,3313.0,3322.0,3301.0,3312.0,2209.7096,real_binance
2025-04-27T00:00:00+00:00,3313.0,3332.0,3306.0,3308.0,1892.7438,real_binance
2025-04-28T00:00:00+00:00,3309.0,3355.0,3277.0,3339.0,5316.9304,real_binance
2025-04-29T00:00:00+00:00,3338.0,3339.0,3306.0,3317.0,4111.427,real_binance
2025-04-30T00:00:00+00:00,3317.0,3331.0,3280.0,3282.0,3769.1621,real_binance
2025-05-01T00:00:00+00:00,3283.0,3288.0,3218.0,3250.0,5837.3904,real_binance
2025-05-02T00:00:00+00:00,3250.0,3282.0,3242.0,3253.0,4605.8079,real_binance
2025-05-03T00:00:00+00:00,3253.0,3268.0,3247.0,3258.0,1206.9765,real_binance
2025-05-04T00:00:00+00:00,3258.0,3267.0,3247.0,3263.0,1624.573,real_binance
2025-05-05T00:00:00+00:00,3263.0,3366.0,3259.0,3348.0,4802.7316,real_binance
2025-05-06T00:00:00+00:00,3347.0,3456.0,3341.0,3409.0,7881.9658,real_binance
2025-05-07T00:00:00+00:00,3409.0,3410.0,3366.0,3383.0,6053.7583,real_binance
2025-05-08T00:00:00+00:00,3383.0,3418.0,3258.0,3322.0,9864.1111,real_binance
2025-05-09T00:00:00+00:00,3322.0,3352.0,3287.0,3335.0,4036.4462,real_binance
2025-05-10T00:00:00+00:00,3335.0,3345.0,3324.0,3327.0,2178.5269,real_binance
2025-05-11T00:00:00+00:00,3327.0,3332.0,3276.0,3294.0,3004.9451,real_binance
2025-05-12T00:00:00+00:00,3295.0,3296.0,3223.0,3245.0,7781.1807,real_binance
2025-05-13T00:00:00+00:00,3246.0,3274.0,3228.0,3261.0,3632.6261,real_binance
2025-05-14T00:00:00+00:00,3261.0,3262.0,3183.0,3196.0,5693.1618,real_binance
2025-05-15T00:00:00+00:00,3197.0,3261.0,3142.0,3246.0,6817.3196,real_binance
2025-05-16T00:00:00+00:00,3247.0,3253.0,3169.34,3221.0,5567.5084,real_binance
2025-05-17T00:00:00+00:00,3221.01,3229.99,3206.08,3225.66,2688.761,real_binance
2025-05-18T00:00:00+00:00,3225.66,3257.0,3210.0,3245.99,3134.3209,real_binance
2025-05-19T00:00:00+00:00,3246.0,3270.14,3225.0,3235.96,4265.3488,real_binance
2025-05-20T00:00:00+00:00,3235.73,3313.86,3219.0,3303.02,6336.8003,real_binance
2025-05-21T00:00:00+00:00,3303.02,3333.59,3277.35,3322.47,4387.4668,real_binance
2025-05-22T00:00:00+00:00,3322.48,3349.78,3292.69,3308.78,4531.1984,real_binance
2025-05-23T00:00:00+00:00,3309.27,3371.0,3300.0,3360.8,5333.3394,real_binance
2025-05-24T00:00:00+00:00,3360.97,3379.97,3354.98,3361.57,1379.0837,real_binance
2025-05-25T00:00:00+00:00,3361.57,3380.0,3343.88,3347.64,2148.2144,real_binance
2025-05-26T00:00:00+00:00,3347.65,3371.5,3334.21,3357.58,2799.8472,real_binance
2025-05-27T00:00:00+00:00,3357.58,3361.21,3302.0,3321.28,3416.79,real_binance
2025-05-28T00:00:00+00:00,3321.79,3337.88,3268.41,3276.02,3402.069,real_binance
2025-05-29T00:00:00+00:00,3275.74,3339.78,3262.56,3326.45,2553.951,real_binance
2025-05-30T00:00:00+00:00,3326.45,3333.37,3288.2,3302.25,3062.658,real_binance
2025-05-31T00:00:00+00:00,3302.28,3309.76,3295.36,3296.52,1202.4916,real_binance
2025-06-01T00:00:00+00:00,3296.52,3325.14,3293.0,3319.57,1326.0938,real_binance
2025-06-02T00:00:00+00:00,3319.71,3403.9,3312.0,3396.98,4460.1123,real_binance
2025-06-03T00:00:00+00:00,3396.99,3397.57,3346.85,3369.43,3138.6569,real_binance
2025-06-04T00:00:00+00:00,3369.43,3394.95,3358.51,3391.2,2325.8105,real_binance
2025-06-05T00:00:00+00:00,3391.22,3418.53,3361.0,3381.55,4505.0142,real_binance
2025-06-06T00:00:00+00:00,3381.55,3418.0,3328.0,3333.88,3912.1021,real_binance
2025-06-07T00:00:00+00:00,3333.89,3338.47,3329.18,3332.4,872.4368,real_binance
2025-06-08T00:00:00+00:00,3332.4,3352.2,3330.23,3340.75,1768.8753,real_binance
2025-06-09T00:00:00+00:00,3340.76,3356.99,3316.87,3346.45,2925.3323,real_binance
2025-06-10T00:00:00+00:00,3346.45,3362.01,3320.82,3340.18,3309.83,real_binance
2025-06-11T00:00:00+00:00,3340.33,3387.23,3337.6,3379.4,3613.1274,real_binance
2025-06-12T00:00:00+00:00,3379.4,3428.61,3357.52,3408.42,6026.2843,real_binance
2025-06-13T00:00:00+00:00,3408.42,3600.0,3405.42,3461.98,13747.3399,real_binance
2025-06-14T00:00:00+00:00,3461.98,3497.0,3452.02,3487.6,3716.9177,real_binance
2025-06-15T00:00:00+00:00,3487.6,3496.01,3465.0,3476.97,3789.8705,real_binance
2025-06-16T00:00:00+00:00,3476.94,3485.12,3401.0,3432.41,7561.7388,real_binance
2025-06-17T00:00:00+00:00,3432.4,3436.04,3392.2,3413.75,7684.8597,real_binance
2025-06-18T00:00:00+00:00,3413.76,3418.79,3384.36,3395.4,6129.6357,real_binance
2025-06-19T00:00:00+00:00,3395.4,3405.12,3370.0,3389.8,3398.4516,real_binance
2025-06-20T00:00:00+00:00,3389.8,3395.89,3362.75,3394.69,5718.8086,real_binance
2025-06-21T00:00:00+00:00,3394.69,3410.66,3385.13,3395.84,4099.9084,real_binance
2025-06-22T00:00:00+00:00,3395.83,3483.2,3395.33,3402.0,11300.8115,real_binance
2025-06-23T00:00:00+00:00,3401.99,3431.6,3367.39,3368.74,17808.0862,real_binance
2025-06-24T00:00:00+00:00,3368.74,3386.02,3322.0,3344.64,17322.9802,real_binance
2025-06-25T00:00:00+00:00,3344.6,3353.97,3323.87,3352.99,5606.9025,real_binance
2025-06-26T00:00:00+00:00,3352.99,3359.0,3327.7,3332.97,4827.4522,real_binance
2025-06-27T00:00:00+00:00,3333.0,3335.87,3274.97,3296.15,7379.5357,real_binance
