timestamp,open,high,low,close,volume,source
2025-03-27T10:30:00+00:00,2988.0,3129.03,2988.0,3058.0,545.159,binance_futures
2025-03-27T10:45:00+00:00,3057.71,3062.59,3053.06,3057.06,283.259,binance_futures
2025-03-27T11:00:00+00:00,3057.32,3060.94,3051.73,3056.84,238.483,binance_futures
2025-03-27T11:15:00+00:00,3056.85,3061.99,3046.11,3056.39,643.544,binance_futures
2025-03-27T11:30:00+00:00,3056.52,3060.81,3052.15,3058.63,332.035,binance_futures
2025-03-27T11:45:00+00:00,3058.63,3067.02,3053.75,3060.42,641.172,binance_futures
2025-03-27T12:00:00+00:00,3060.42,3062.39,3050.89,3054.99,335.704,binance_futures
2025-03-27T12:15:00+00:00,3054.99,3059.96,3051.0,3059.8,266.236,binance_futures
2025-03-27T12:30:00+00:00,3059.8,3060.35,3052.4,3056.79,917.152,binance_futures
2025-03-27T12:45:00+00:00,3056.79,3059.99,3053.09,3059.7,367.854,binance_futures
2025-03-27T13:00:00+00:00,3059.48,3059.84,3052.1,3056.06,534.353,binance_futures
2025-03-27T13:15:00+00:00,3055.86,3058.75,3049.79,3052.18,463.414,binance_futures
2025-03-27T13:30:00+00:00,3052.01,3052.45,3040.0,3042.28,378.875,binance_futures
2025-03-27T13:45:00+00:00,3042.22,3049.5,3040.08,3049.26,169.878,binance_futures
2025-03-27T14:00:00+00:00,3049.26,3058.26,3049.24,3053.05,122.323,binance_futures
2025-03-27T14:15:00+00:00,3053.04,3057.0,3052.85,3055.71,61.507,binance_futures
2025-03-27T14:30:00+00:00,3055.7,3062.5,3054.36,3061.27,87.469,binance_futures
2025-03-27T14:45:00+00:00,3061.27,3063.95,3056.88,3061.25,109.292,binance_futures
2025-03-27T15:00:00+00:00,3061.84,3061.97,3052.88,3056.38,91.912,binance_futures
2025-03-27T15:15:00+00:00,3057.0,3061.93,3055.5,3059.93,81.935,binance_futures
2025-03-27T15:30:00+00:00,3059.9,3060.98,3056.67,3060.2,67.058,binance_futures
2025-03-27T15:45:00+00:00,3060.21,3064.46,3060.0,3060.0,81.273,binance_futures
2025-03-27T16:00:00+00:00,3060.01,3061.98,3056.66,3058.04,92.271,binance_futures
2025-03-27T16:15:00+00:00,3058.04,3060.0,3053.27,3057.5,52.033,binance_futures
2025-03-27T16:30:00+00:00,3057.49,3058.49,3054.32,3056.96,29.982,binance_futures
2025-03-27T16:45:00+00:00,3056.67,3057.41,3052.05,3052.25,29.229,binance_futures
2025-03-27T17:00:00+00:00,3052.25,3054.54,3052.0,3052.66,40.464,binance_futures
2025-03-27T17:15:00+00:00,3052.66,3055.29,3052.66,3055.29,25.132,binance_futures
2025-03-27T17:30:00+00:00,3055.17,3055.17,3052.0,3052.51,46.682,binance_futures
2025-03-27T17:45:00+00:00,3052.19,3053.11,3052.0,3052.26,27.001,binance_futures
2025-03-27T18:00:00+00:00,3052.26,3052.96,3052.23,3052.96,26.738,binance_futures
2025-03-27T18:15:00+00:00,3052.95,3053.69,3052.55,3053.32,16.561,binance_futures
2025-03-27T18:30:00+00:00,3053.43,3058.39,3053.11,3058.39,36.89,binance_futures
2025-03-27T18:45:00+00:00,3058.5,3058.98,3057.84,3058.0,10.122,binance_futures
2025-03-27T19:00:00+00:00,3058.01,3058.02,3057.0,3057.12,35.874,binance_futures
2025-03-27T19:15:00+00:00,3057.12,3057.12,3053.0,3056.04,44.394,binance_futures
2025-03-27T19:30:00+00:00,3056.24,3058.52,3056.09,3056.71,9.863,binance_futures
2025-03-27T19:45:00+00:00,3056.74,3058.05,3055.0,3056.99,12.469,binance_futures
2025-03-27T20:00:00+00:00,3057.03,3057.47,3056.18,3056.19,7.761,binance_futures
2025-03-27T20:15:00+00:00,3056.47,3058.52,3053.0,3056.25,45.356,binance_futures
2025-03-27T20:30:00+00:00,3056.1,3058.52,3054.55,3057.56,7.8,binance_futures
2025-03-27T20:45:00+00:00,3057.67,3059.0,3057.56,3058.16,21.808,binance_futures
2025-03-27T21:00:00+00:00,3057.76,3060.0,3057.65,3060.0,31.3,binance_futures
2025-03-27T21:15:00+00:00,3059.99,3061.0,3058.0,3058.57,10.368,binance_futures
2025-03-27T21:30:00+00:00,3058.56,3060.0,3054.2,3054.95,16.712,binance_futures
2025-03-27T21:45:00+00:00,3055.57,3057.48,3053.76,3056.65,17.011,binance_futures
2025-03-27T22:00:00+00:00,3056.68,3058.75,3055.0,3058.75,7.605,binance_futures
2025-03-27T22:15:00+00:00,3058.75,3059.67,3057.16,3058.06,11.469,binance_futures
2025-03-27T22:30:00+00:00,3057.82,3059.22,3055.0,3058.75,15.992,binance_futures
2025-03-27T22:45:00+00:00,3058.75,3058.75,3056.76,3058.12,4.738,binance_futures
2025-03-27T23:00:00+00:00,3058.25,3058.29,3053.29,3054.49,19.81,binance_futures
2025-03-27T23:15:00+00:00,3054.49,3057.7,3054.21,3057.7,14.417,binance_futures
2025-03-27T23:30:00+00:00,3057.77,3057.77,3055.57,3057.33,12.359,binance_futures
2025-03-27T23:45:00+00:00,3057.48,3057.83,3054.21,3056.15,11.528,binance_futures
2025-03-28T00:00:00+00:00,3055.77,3058.29,3055.27,3058.13,13.601,binance_futures
2025-03-28T00:15:00+00:00,3058.13,3065.0,3057.01,3063.9,111.631,binance_futures
2025-03-28T00:30:00+00:00,3063.92,3065.0,3059.78,3060.44,66.76,binance_futures
2025-03-28T00:45:00+00:00,3060.49,3065.0,3058.75,3058.99,33.729,binance_futures
2025-03-28T01:00:00+00:00,3059.0,3065.0,3058.63,3061.33,61.938,binance_futures
2025-03-28T01:15:00+00:00,3061.25,3065.0,3060.26,3064.53,49.909,binance_futures
2025-03-28T01:30:00+00:00,3064.54,3067.19,3062.57,3066.38,55.352,binance_futures
2025-03-28T01:45:00+00:00,3066.48,3074.97,3066.18,3068.72,108.315,binance_futures
2025-03-28T02:00:00+00:00,3068.89,3075.0,3068.88,3072.16,57.395,binance_futures
2025-03-28T02:15:00+00:00,3072.23,3077.64,3069.17,3074.9,75.057,binance_futures
2025-03-28T02:30:00+00:00,3075.31,3077.55,3069.75,3075.12,94.535,binance_futures
2025-03-28T02:45:00+00:00,3075.13,3075.85,3069.7,3071.74,42.307,binance_futures
2025-03-28T03:00:00+00:00,3071.33,3074.0,3067.77,3070.46,63.224,binance_futures
2025-03-28T03:15:00+00:00,3070.41,3075.24,3066.98,3073.51,43.755,binance_futures
2025-03-28T03:30:00+00:00,3073.52,3073.53,3067.75,3070.37,30.963,binance_futures
2025-03-28T03:45:00+00:00,3070.37,3074.63,3069.09,3073.67,39.864,binance_futures
2025-03-28T04:00:00+00:00,3073.16,3076.84,3071.51,3074.28,49.485,binance_futures
2025-03-28T04:15:00+00:00,3074.34,3075.24,3072.06,3074.78,30.601,binance_futures
2025-03-28T04:30:00+00:00,3075.0,3075.88,3070.89,3073.27,44.795,binance_futures
2025-03-28T04:45:00+00:00,3073.12,3074.28,3066.0,3067.46,69.932,binance_futures
2025-03-28T05:00:00+00:00,3067.34,3080.0,3065.46,3078.35,104.444,binance_futures
2025-03-28T05:15:00+00:00,3078.49,3080.0,3074.19,3078.44,93.516,binance_futures
2025-03-28T05:30:00+00:00,3078.44,3084.15,3076.89,3078.51,62.948,binance_futures
2025-03-28T05:45:00+00:00,3078.95,3080.8,3076.95,3077.73,51.244,binance_futures
2025-03-28T06:00:00+00:00,3077.6,3090.1,3072.05,3086.17,183.087,binance_futures
2025-03-28T06:15:00+00:00,3086.17,3090.0,3083.4,3085.17,104.556,binance_futures
2025-03-28T06:30:00+00:00,3085.15,3086.55,3078.62,3086.05,112.713,binance_futures
2025-03-28T06:45:00+00:00,3086.37,3086.53,3080.34,3084.76,73.053,binance_futures
2025-03-28T07:00:00+00:00,3085.0,3086.93,3082.32,3083.1,55.188,binance_futures
2025-03-28T07:15:00+00:00,3083.02,3084.7,3073.7,3076.88,152.451,binance_futures
2025-03-28T07:30:00+00:00,3077.48,3078.99,3068.81,3077.49,144.338,binance_futures
2025-03-28T07:45:00+00:00,3077.44,3080.26,3069.52,3077.44,84.825,binance_futures
2025-03-28T08:00:00+00:00,3077.44,3085.0,3073.83,3078.7,102.453,binance_futures
2025-03-28T08:15:00+00:00,3078.7,3081.18,3071.66,3072.88,78.363,binance_futures
2025-03-28T08:30:00+00:00,3072.99,3075.0,3072.88,3074.71,23.898,binance_futures
2025-03-28T08:45:00+00:00,3074.58,3082.14,3074.14,3081.98,26.603,binance_futures
2025-03-28T09:00:00+00:00,3081.97,3082.76,3074.08,3077.23,62.829,binance_futures
2025-03-28T09:15:00+00:00,3077.26,3078.4,3074.05,3075.24,40.181,binance_futures
2025-03-28T09:30:00+00:00,3075.57,3078.18,3074.53,3076.47,27.398,binance_futures
2025-03-28T09:45:00+00:00,3076.91,3079.81,3076.72,3079.13,33.694,binance_futures
2025-03-28T10:00:00+00:00,3079.13,3083.59,3076.63,3080.44,88.515,binance_futures
2025-03-28T10:15:00+00:00,3080.45,3082.02,3073.3,3078.69,59.056,binance_futures
2025-03-28T10:30:00+00:00,3078.69,3083.62,3074.17,3076.33,87.959,binance_futures
2025-03-28T10:45:00+00:00,3076.5,3077.99,3074.39,3075.79,21.786,binance_futures
2025-03-28T11:00:00+00:00,3076.02,3077.74,3074.05,3076.6,39.105,binance_futures
2025-03-28T11:15:00+00:00,3076.59,3083.98,3076.24,3081.17,42.047,binance_futures
2025-03-28T11:30:00+00:00,3081.59,3084.33,3077.35,3083.85,64.039,binance_futures
2025-03-28T11:45:00+00:00,3083.84,3083.84,3079.0,3080.41,32.183,binance_futures
2025-03-28T12:00:00+00:00,3080.41,3081.99,3078.01,3081.73,16.887,binance_futures
2025-03-28T12:15:00+00:00,3081.97,3082.96,3079.2,3082.93,24.971,binance_futures
2025-03-28T12:30:00+00:00,3082.93,3088.0,3081.55,3087.24,85.857,binance_futures
2025-03-28T12:45:00+00:00,3087.46,3088.67,3082.2,3085.54,55.017,binance_futures
2025-03-28T13:00:00+00:00,3085.19,3087.02,3077.28,3081.74,51.047,binance_futures
2025-03-28T13:15:00+00:00,3081.74,3081.75,3075.32,3080.99,44.453,binance_futures
2025-03-28T13:30:00+00:00,3080.98,3083.77,3077.13,3078.26,35.115,binance_futures
2025-03-28T13:45:00+00:00,3078.29,3084.67,3077.83,3084.67,32.536,binance_futures
2025-03-28T14:00:00+00:00,3084.68,3097.7,3082.16,3088.91,214.115,binance_futures
2025-03-28T14:15:00+00:00,3089.18,3092.17,3084.0,3085.0,78.653,binance_futures
2025-03-28T14:30:00+00:00,3085.0,3085.01,3075.05,3079.55,71.007,binance_futures
2025-03-28T14:45:00+00:00,3079.55,3082.45,3075.0,3075.7,47.785,binance_futures
2025-03-28T15:00:00+00:00,3075.7,3083.04,3075.0,3078.88,79.21,binance_futures
2025-03-28T15:15:00+00:00,3078.88,3082.56,3077.38,3080.37,76.397,binance_futures
2025-03-28T15:30:00+00:00,3080.38,3082.7,3076.04,3082.14,66.27,binance_futures
2025-03-28T15:45:00+00:00,3082.15,3086.68,3081.2,3084.37,35.355,binance_futures
2025-03-28T16:00:00+00:00,3084.49,3086.68,3083.1,3086.68,29.281,binance_futures
2025-03-28T16:15:00+00:00,3086.68,3089.0,3083.77,3087.18,44.665,binance_futures
2025-03-28T16:30:00+00:00,3087.72,3090.41,3082.63,3084.0,106.284,binance_futures
2025-03-28T16:45:00+00:00,3084.14,3086.25,3077.51,3085.68,76.924,binance_futures
2025-03-28T17:00:00+00:00,3085.64,3087.26,3083.0,3086.98,34.751,binance_futures
2025-03-28T17:15:00+00:00,3086.97,3088.67,3085.51,3085.51,32.755,binance_futures
2025-03-28T17:30:00+00:00,3085.52,3087.32,3083.0,3084.38,28.118,binance_futures
2025-03-28T17:45:00+00:00,3084.4,3086.27,3081.65,3082.75,59.952,binance_futures
2025-03-28T18:00:00+00:00,3082.98,3086.0,3082.75,3085.98,25.841,binance_futures
2025-03-28T18:15:00+00:00,3085.97,3087.82,3080.82,3086.13,45.576,binance_futures
2025-03-28T18:30:00+00:00,3086.99,3087.35,3079.43,3081.99,49.601,binance_futures
2025-03-28T18:45:00+00:00,3082.0,3082.66,3076.15,3081.08,53.867,binance_futures
2025-03-28T19:00:00+00:00,3081.08,3086.97,3081.08,3084.03,43.456,binance_futures
2025-03-28T19:15:00+00:00,3084.03,3085.12,3081.82,3085.01,25.706,binance_futures
2025-03-28T19:30:00+00:00,3084.87,3089.0,3084.7,3087.68,55.815,binance_futures
2025-03-28T19:45:00+00:00,3087.77,3088.0,3084.12,3086.29,39.162,binance_futures
2025-03-28T20:00:00+00:00,3086.29,3094.0,3086.29,3092.83,91.198,binance_futures
2025-03-28T20:15:00+00:00,3092.83,3092.9,3088.4,3089.02,27.134,binance_futures
2025-03-28T20:30:00+00:00,3089.01,3093.24,3087.75,3090.32,42.527,binance_futures
2025-03-28T20:45:00+00:00,3090.16,3092.95,3090.13,3091.7,21.735,binance_futures
2025-03-28T21:00:00+00:00,3091.7,3094.32,3090.23,3093.18,53.946,binance_futures
2025-03-28T21:15:00+00:00,3093.42,3094.11,3089.35,3092.12,37.888,binance_futures
2025-03-28T21:30:00+00:00,3091.92,3092.12,3088.28,3091.03,22.615,binance_futures
2025-03-28T21:45:00+00:00,3091.03,3097.66,3090.01,3090.22,56.306,binance_futures
2025-03-28T22:00:00+00:00,3090.24,3093.33,3089.36,3093.19,30.298,binance_futures
2025-03-28T22:15:00+00:00,3093.19,3096.8,3092.3,3096.05,33.538,binance_futures
2025-03-28T22:30:00+00:00,3095.91,3096.44,3089.97,3090.19,25.071,binance_futures
2025-03-28T22:45:00+00:00,3090.11,3095.74,3090.11,3092.26,18.808,binance_futures
2025-03-28T23:00:00+00:00,3092.46,3094.31,3091.5,3094.07,20.606,binance_futures
2025-03-28T23:15:00+00:00,3094.07,3095.23,3091.5,3091.55,20.408,binance_futures
2025-03-28T23:30:00+00:00,3091.51,3091.89,3089.98,3090.36,16.15,binance_futures
2025-03-28T23:45:00+00:00,3090.36,3091.39,3086.61,3088.71,22.976,binance_futures
2025-03-29T00:00:00+00:00,3088.73,3091.46,3085.43,3090.06,50.97,binance_futures
2025-03-29T00:15:00+00:00,3089.91,3091.16,3089.31,3090.4,15.695,binance_futures
2025-03-29T00:30:00+00:00,3090.95,3094.78,3090.02,3093.91,27.33,binance_futures
2025-03-29T00:45:00+00:00,3093.9,3094.95,3091.0,3092.81,23.62,binance_futures
2025-03-29T01:00:00+00:00,3092.82,3092.82,3085.18,3087.76,51.716,binance_futures
2025-03-29T01:15:00+00:00,3087.77,3089.49,3085.15,3086.85,30.604,binance_futures
2025-03-29T01:30:00+00:00,3086.81,3092.5,3086.11,3091.47,26.367,binance_futures
2025-03-29T01:45:00+00:00,3091.15,3092.14,3090.33,3090.47,10.093,binance_futures
2025-03-29T02:00:00+00:00,3090.48,3094.84,3090.48,3094.83,33.959,binance_futures
2025-03-29T02:15:00+00:00,3094.83,3097.37,3093.97,3097.01,78.618,binance_futures
2025-03-29T02:30:00+00:00,3097.01,3097.03,3093.53,3094.9,39.601,binance_futures
2025-03-29T02:45:00+00:00,3094.62,3096.81,3093.8,3095.34,25.667,binance_futures
2025-03-29T03:00:00+00:00,3095.34,3096.99,3094.29,3096.47,45.726,binance_futures
2025-03-29T03:15:00+00:00,3095.83,3095.88,3087.77,3091.34,70.266,binance_futures
2025-03-29T03:30:00+00:00,3091.02,3094.33,3089.9,3093.63,17.916,binance_futures
2025-03-29T03:45:00+00:00,3093.8,3111.77,3093.07,3098.13,178.27,binance_futures
2025-03-29T04:00:00+00:00,3098.12,3108.15,3095.1,3100.96,169.287,binance_futures
2025-03-29T04:15:00+00:00,3100.96,3103.53,3092.8,3102.71,104.228,binance_futures
2025-03-29T04:30:00+00:00,3102.62,3103.24,3097.39,3098.6,26.483,binance_futures
2025-03-29T04:45:00+00:00,3098.63,3101.99,3091.68,3095.29,31.694,binance_futures
2025-03-29T05:00:00+00:00,3095.29,3099.75,3095.2,3098.46,24.799,binance_futures
2025-03-29T05:15:00+00:00,3098.84,3099.34,3093.24,3094.63,28.381,binance_futures
2025-03-29T05:30:00+00:00,3094.62,3096.72,3092.03,3096.7,20.697,binance_futures
2025-03-29T05:45:00+00:00,3095.99,3101.0,3093.56,3100.87,72.972,binance_futures
2025-03-29T06:00:00+00:00,3100.88,3101.0,3097.0,3097.62,33.195,binance_futures
2025-03-29T06:15:00+00:00,3097.62,3098.78,3092.06,3093.18,42.34,binance_futures
