timestamp,symbol,timeframe,index,f_body_size_pct,f_upper_wick_pct,f_lower_wick_pct,f_range_pct,f_close_position_in_range,f_bullish_candle,f_bearish_candle,f_ema20_distance_pct,f_ema20_slope,f_ema50_distance_pct,f_ema50_slope,f_ema100_distance_pct,f_ema100_slope,f_ema200_distance_pct,f_ema200_slope,f_ema20_vs_50,f_ema50_vs_100,f_ema100_vs_200,f_ema_alignment,f_rsi,f_rsi_distance_from_50,f_macd,f_macd_signal,f_macd_histogram,f_macd_histogram_slope,f_adx,f_atr,f_atr_pct,f_bb_position,f_bb_width,f_atr_percentile,f_structure_bias,f_last_bos_direction,f_last_bos_age,f_last_choch_direction,f_last_choch_age,f_bullish_fvg_present,f_bearish_fvg_present,f_nearest_bullish_fvg_distance_pct,f_nearest_bearish_fvg_distance_pct,f_bullish_ob_present,f_bearish_ob_present,f_nearest_bullish_ob_distance_pct,f_nearest_bearish_ob_distance_pct,f_demand_present,f_supply_present,f_buy_side_liquidity_distance_pct,f_sell_side_liquidity_distance_pct,f_liquidity_sweep_direction,f_liquidity_sweep_age,f_premium_discount_state,f_distance_from_equilibrium_pct,f_htf_1d_bias,f_htf_4h_bias,f_htf_1h_bias,f_htf_30m_bias,f_entry_15m_bias,f_mtf_alignment_score,f_higher_timeframe_bias,f_setup_bias,f_entry_bias,f_market_state_code,f_strategy_score,f_strategy_direction,f_strategy_state_code,f_cond_htf_alignment,f_cond_structure_confirmation,f_cond_liquidity_confirmation,f_cond_ob_confirmation,f_cond_fvg_confirmation,f_cond_entry_confirmation,f_rr_candidate,f_volatility_filter_state,f_hour_utc,f_day_of_week,f_day_of_month,f_month,y_return_5,y_return_10,y_return_20,y_return_40,y_direction,y_mfe_5,y_mae_5,y_mfe_10,y_mae_10,y_mfe_20,y_mae_20,y_mfe_40,y_mae_40,y_strategy_outcome,y_future_R,y_multiclass_outcome
2026-08-11T21:45:00+00:00,PAXGUSD,15m,80,0.08922035139091408,0.09379575402636264,0.018301610541731832,0.20131771595900855,0.5340909090908774,1,0,0.06374017392192821,-0.014859661917398626,-0.05392774553053317,-0.6744337713771529,,,,,-0.0011766791945246138,,,,51.60817733647325,1.608177336473247,-2.290254868125885,-3.4341793393954245,1.1439244712695396,0.3955723025374511,28.848998436914595,5.978963997973541,0.1367808381674035,0.7636635104800852,0.004325872331221932,0.029411764705882353,1,-1,15,1,0,0,1,,-0.2550786969253419,0,1,,-0.07892569546119642,0,1,,-0.18072840409955243,,,1,0.12124816983895,0,1,1,0,-1,60,1,1,0,3,75,1,1,1,1,0,0,1,1,4.288,0,21,1,11,8,-0.0019445461200585652,0.001326866764275298,0.007938323572474336,0.0067258418740850446,NEUTRAL,0.0004575402635431918,0.002630856515373353,0.0014412518301610958,0.002630856515373353,0.008739019033674923,0.002630856515373353,0.009036420204978038,0.002630856515373353,WIN,2.0758894871923337,BUY_WIN
2026-08-11T22:15:00+00:00,PAXGUSD,15m,82,0.032026353113410726,0.0,0.02516356316055186,0.057189916273962575,1.0,1,0,0.057891341346725536,0.748833700788964,-0.04469346758900774,-0.29977527300161455,,,,,-0.0010258480893573327,,,,51.845506385114305,1.8455063851143052,-1.4499732590074927,-2.788000799470208,1.3380275404627153,0.4852319342947462,25.102240320978787,5.512984263558806,0.12611484338104054,0.8531897678783509,0.0036512320027742083,0.014285714285714285,1,1,1,1,2,1,1,0.08006588278354762,-0.25049183327997276,1,1,0.10980463924599151,-0.07434689115615135,1,1,,-0.18529532872762627,,,1,0.048039529670116085,0,1,1,0,-1,80,1,1,1,4,75,1,1,1,1,0,0,1,1,1.6836,0,22,1,11,8,-0.0018987052202953912,0.0015098137896326954,0.0066340302877796594,0.006771286086837252,UP,0.0004117673971725722,0.002676488081621407,0.0020130850528435242,0.002676488081621407,0.008990254838266959,0.002676488081621407,0.008990254838266959,0.002676488081621407,WIN,0.9199416850525194,BUY_WIN
2026-08-11T22:45:00+00:00,PAXGUSD,15m,84,0.1305692360554305,0.04581376703699462,0.04581376703699462,0.2221967701294197,0.20618556701031315,0,1,-0.07344388286101868,0.10324028567993082,-0.17055902097235362,-0.48772027315590094,,,,,-0.0009711513811133494,,,,44.68867298059526,-5.311327019404743,-1.3266969609367152,-2.2345636413443373,0.9078666804076221,-0.3388199388305284,23.075612663689633,5.625481329293028,0.1288622455455968,0.47227872184083675,0.0036767872411192413,0.041666666666666664,1,1,3,1,4,0,1,,-0.385980987286688,0,1,,-0.20959798419424203,0,1,,-0.05039514374068991,,,-1,-0.08704615737029395,0,1,1,0,-1,80,1,1,0,3,75,0,0,1,1,0,0,1,1,0.6602,0,22,1,11,8,0.0020845264001833385,0.004902073072958341,0.006803344404993659,0.006894971939067773,UP,0.0020845264001833385,0.0013285992440728856,0.0056350933455504215,0.0013285992440728856,0.010353911350360743,0.0013285992440728856,0.010353911350360743,0.0013285992440728856,NO_SETUP,,NO_SETUP
2026-08-11T23:15:00+00:00,PAXGUSD,15m,86,0.11677160847167405,0.03228391528333954,0.009158557527181138,0.15821408128219472,0.7959479015919125,1,0,-0.013137419481581368,-0.9699098795235841,-0.11095952923198084,-0.9035049503436312,,,,,-0.0009782210975039947,,,,48.086521968238564,-1.9134780317614357,-1.5351754532339328,-2.0041881679477322,0.46901271471379946,-0.8368692373820634,22.10001040282833,5.7288078808700105,0.13116904134791094,0.566561817984924,0.002683577130881302,0.06756756756756757,-1,1,5,-1,1,0,1,,-0.0011448196908820242,0,1,,-0.1637092157985034,0,1,,-0.09616485403548525,1,0,-1,-0.017172295363480253,0,1,1,0,-1,60,1,1,0,3,75,0,0,1,1,0,0,1,1,0.3381,0,23,1,11,8,0.002754436176302174,0.005586720091585492,0.005678305666857512,0.009112764739553561,UP,0.0028849456210647655,0.0012364052661704948,0.005769891242129323,0.0012364052661704948,0.009891242129364583,0.0012364052661704948,0.011562678878076703,0.0012364052661704948,NO_SETUP,,NO_SETUP
2026-08-11T23:45:00+00:00,PAXGUSD,15m,88,0.025191224293508993,0.011450556497045756,0.050382448586997156,0.08702422937755191,0.8684210526315852,1,0,-0.020721790284624512,-0.6293366587478886,-0.11845469956048521,-0.7715168726554111,,,,,-0.0009773290927586069,,,,47.761702763640926,-2.238297236359074,-1.643737803517979,-1.8936466939583179,0.24990889044033882,-0.2025802884322836,20.390291750821962,5.583512917688913,0.12786866023196336,0.5057708024310561,0.002777956146882314,0.039473684210526314,-1,1,7,-1,3,0,1,,-0.02175605734436194,0,1,,-0.18435395960242,0,1,,-0.07557367288050616,1,2,0,0.0034351669491262237,0,1,1,0,-1,60,1,1,0,3,70,0,0,1,1,0,0,1,1,0.4141,0,23,1,11,8,0.004603123711812269,0.006732927220262821,0.006595520542298189,0.009824577474465175,UP,0.004786332615765042,0.0009160445197636605,0.007442861723079741,0.0009160445197636605,0.01009939083039423,0.0009160445197636605,0.011771172078962954,0.0009160445197636605,NO_SETUP,,NO_SETUP
2026-08-12T00:15:00+00:00,PAXGUSD,15m,90,0.07767877541694394,0.01142334932602239,0.08224811514736952,0.17135023989033585,0.9333333333333333,1,0,0.1823049258342588,1.4204296285533928,0.11231479720910899,0.1004182963315543,,,,,-0.0006999012862514984,,,,58.23175916507909,8.23175916507909,-0.1026731094416391,-1.375302244254818,1.2726291348131789,1.0803721292958584,19.74130310700743,6.145988179027685,0.14041553984527497,1.133549631102791,0.003311963964881477,0.16666666666666666,1,1,0,1,1,1,1,0.19305460360977425,-0.12222983778844788,1,1,0.28215672835276134,-0.7025359835503769,1,1,,-0.31299977153300934,1,4,1,0.24103267077907656,0,1,1,0,-1,100,1,1,0,3,70,1,1,1,1,0,0,1,1,4.7293,0,0,2,12,8,0.0026502170436372777,0.0066026959104408586,0.002284669865204478,0.008498971898560616,UP,0.002992917523417949,0.0005026273703449436,0.007402330363262426,0.0005026273703449436,0.0076993374457390495,0.0005026273703449436,0.009367146447338359,0.0005026273703449436,NO_ENTRY,,NO_SETUP
2026-08-12T00:45:00+00:00,PAXGUSD,15m,92,0.04111466423024627,0.009136592051156606,0.07309273640931517,0.12334399269071805,0.5925925925925988,0,1,0.16488620509055268,2.6007145031926484,0.12342321193095857,0.7132042789280604,,,,,-0.00041462993159594125,,,,58.42739572659849,8.42739572659849,1.2330400881128298,-0.5184980963001585,1.7515381844129885,0.9507895204121666,20.079946144383513,5.9503673584473145,0.13591519777175226,0.9647527296708253,0.004357632505754643,0.125,1,1,1,1,3,1,1,0.06052992233895925,-0.09936043855642678,1,1,0.30493375970763736,-0.6795340338053906,1,1,,-0.3357697578803065,1,6,1,0.2638190954773911,0,1,1,0,-1,100,1,1,1,4,70,1,1,1,1,0,0,1,1,5.6627,0,0,2,12,8,0.004317039744175339,0.005116491548652269,0.0020328917313841106,0.006646870717222559,UP,0.004819552306989576,0.0004339881224302504,0.0074691640018272765,0.0004339881224302504,0.0074691640018272765,0.0004339881224302504,0.009136592051164915,0.0004339881224302504,NO_ENTRY,,NO_SETUP
2026-08-12T01:15:00+00:00,PAXGUSD,15m,94,0.002279514007601138,0.07294444824365104,0.0797829902664752,0.1550069525177274,0.529411764705788,1,0,0.30116759288077916,3.66666198560506,0.30115024305069166,1.3128579291442293,,,,,-1.7349830087486059e-07,,,,65.58529910157591,15.585299101575913,3.153168775746053,0.6692768422034383,2.4838919335426146,0.8082135261369654,22.33573421471101,6.372510630497929,0.14526227245886456,1.0613077883061823,0.006412493338164772,0.21951219512195122,1,1,1,1,5,1,1,0.11739497139209093,-0.3065946340240427,1,1,0.5071918666940208,-0.4752786705874391,1,1,,-0.5379653057967918,1,8,1,0.46616061455697233,0,1,1,1,-1,100,1,1,1,4,70,1,1,1,1,0,0,1,1,5.6059,0,1,2,12,8,0.0032141147507352263,0.0018919966263193104,-0.0004559028015227154,0.005311267637739676,UP,0.003647222412181723,0.0013905035446441576,0.005425243338120354,0.0013905035446441576,0.005425243338120354,0.0017096355057101826,0.007089288563678307,0.0017096355057101826,NO_ENTRY,,NO_SETUP
2026-08-12T01:45:00+00:00,PAXGUSD,15m,96,0.0751383228215413,0.018215350987048476,0.056922971834513544,0.1502766456431033,0.8787878787878413,1,0,0.3459214692582317,4.410124663953866,0.38560023971420876,1.815214105296036,,,,,0.00039678770455977023,,,,69.20867665099718,19.208676650997177,4.720109900200441,1.997820249288384,2.722289650912057,0.45508183044028483,23.848413330559794,6.496705594663991,0.14792471583287395,1.0236086245668805,0.007950953845814415,0.23809523809523808,1,1,3,1,7,1,1,0.2311072656481167,-0.19239964480067234,1,1,0.6204603929961976,-0.36089164143082414,1,1,,-0.6511987977868225,1,10,1,0.5794758532753438,0,1,1,1,1,100,1,1,1,4,70,1,1,1,1,0,0,1,1,6.1535,0,1,2,12,8,0.0028689177804595654,9.107675493534592e-05,0.0015483048338988097,0.0036430701974088666,NEUTRAL,0.0042806074819554596,0.0005464605296112471,0.0042806074819554596,0.0007969216056831896,0.0042806074819554596,0.002846148591725677,0.005942758259523296,0.002846148591725677,NO_ENTRY,,NO_SETUP
2026-08-12T02:15:00+00:00,PAXGUSD,15m,98,0.015923566878976756,0.03412192902638763,0.03639672429482174,0.08644222020018612,0.42105263157902295,0,1,0.3574885397782284,5.1765419584753545,0.4409417302940337,2.342610175630398,,,,,0.0008345319051580532,,,,70.9818315610056,20.981831561005606,6.33196316368776,3.4570874425740774,2.874875721113683,0.2829917436859559,26.842335720716868,6.509914517848071,0.14808722743057487,0.9529535507780743,0.009772708231955073,0.2441860465116279,1,1,5,1,9,1,1,0.05573248407644968,-0.09895359417653239,1,1,0.7131483166515096,-0.26728844404003643,1,1,,-0.7438580527752461,1,12,1,0.6722020018198404,0,1,1,1,1,100,1,1,1,4,70,1,1,1,1,0,0,1,1,4.3628,0,2,2,12,8,-0.00022747952684258417,-0.00013648771610563326,0.0005777979981801555,0.005982711555960005,NEUTRAL,0.0033439490445859458,0.0009099181073703367,0.0033439490445859458,0.0017288444040037224,0.0033439490445859458,0.0037761601455869797,0.005982711555960005,0.0037761601455869797,WIN,2.9277506689757336,BUY_WIN
