timestamp,symbol,timeframe,index,f_body_size_pct,f_upper_wick_pct,f_lower_wick_pct,f_range_pct,f_close_position_in_range,f_bullish_candle,f_bearish_candle,f_ema20_distance_pct,f_ema20_slope,f_ema50_distance_pct,f_ema50_slope,f_ema100_distance_pct,f_ema100_slope,f_ema200_distance_pct,f_ema200_slope,f_ema20_vs_50,f_ema50_vs_100,f_ema100_vs_200,f_ema_alignment,f_rsi,f_rsi_distance_from_50,f_macd,f_macd_signal,f_macd_histogram,f_macd_histogram_slope,f_adx,f_atr,f_atr_pct,f_bb_position,f_bb_width,f_atr_percentile,f_structure_bias,f_last_bos_direction,f_last_bos_age,f_last_choch_direction,f_last_choch_age,f_bullish_fvg_present,f_bearish_fvg_present,f_nearest_bullish_fvg_distance_pct,f_nearest_bearish_fvg_distance_pct,f_bullish_ob_present,f_bearish_ob_present,f_nearest_bullish_ob_distance_pct,f_nearest_bearish_ob_distance_pct,f_demand_present,f_supply_present,f_buy_side_liquidity_distance_pct,f_sell_side_liquidity_distance_pct,f_liquidity_sweep_direction,f_liquidity_sweep_age,f_premium_discount_state,f_distance_from_equilibrium_pct,f_htf_1d_bias,f_htf_4h_bias,f_htf_1h_bias,f_htf_30m_bias,f_entry_15m_bias,f_mtf_alignment_score,f_higher_timeframe_bias,f_setup_bias,f_entry_bias,f_market_state_code,f_hour_utc,f_day_of_week,f_day_of_month,f_month,y_return_5,y_return_10,y_return_20,y_return_40,y_direction,y_mfe_5,y_mae_5,y_mfe_10,y_mae_10,y_mfe_20,y_mae_20,y_mfe_40,y_mae_40
2026-08-11T01:30:00+00:00,PAXGUSD,15m,80,0.09305703715473261,0.0658208311582114,0.002269683833029672,0.1611475521459737,0.014084507042177745,0,1,0.32052748531717307,5.338319490066169,0.7430957443224714,4.316369124238008,,,,,0.004225682590052984,,,,72.46587607703188,22.46587607703188,11.164833793355683,10.523307476349931,0.6415263170057521,-0.11364190297389065,49.25502149092578,7.400816600166471,0.16797513788707122,0.8583746925331277,0.009612068722944867,0.5882352941176471,1,1,7,1,45,1,0,0.520892439683148,,1,0,0.455071608524916,,1,0,-1.6954538232824126,,,,1,0.3960598288658349,0,1,1,1,1,100,1,1,1,4,1,1,11,8,-0.0012256292698426285,-0.00038584625161710846,-0.01028847681517963,-0.005515331714292034,NEUTRAL,0.004244308767788812,0.0017930502281031427,0.004244308767788812,0.0017930502281031427,0.004244308767788812,0.011393812841871086,0.004244308767788812,0.011893143285140299
2026-08-11T02:00:00+00:00,PAXGUSD,15m,82,0.1017156031735268,0.009041386948749716,0.1412716710743428,0.2520286611966193,0.964125560538148,1,0,0.606822910017951,6.962207110916097,1.066717440722027,5.083737895921331,,,,,0.004598945307040761,,,,80.7246772542123,30.724677254212295,12.924662332369735,11.244192858240744,1.6804694741289907,0.7466759827759883,49.43570614578311,8.444581660347557,0.19087682602896763,1.0455048228588364,0.012133476661146864,0.8857142857142857,1,1,9,1,47,1,0,0.24807305440655417,,1,0,0.8645826269749779,,1,0,-2.099862118849044,,,,1,0.8058136118080637,0,1,1,1,1,100,1,1,1,4,2,1,11,8,-0.0029158472909745587,-0.004995366289188843,-0.014579236454872177,-0.007120092222146877,DOWN,0.00011301733685947424,0.005899504984064637,0.00011301733685947424,0.005899504984064637,0.00011301733685947424,0.015460771682376199,0.00011301733685947424,0.015958047964557843
2026-08-11T02:30:00+00:00,PAXGUSD,15m,84,0.21774138674046506,0.0068044183356434015,0.10433441447978986,0.3288802195558983,0.3172413793103072,0,1,0.19610762083638267,5.826205820953874,0.6610387661329392,4.774338595966583,,,,,0.004649311452965565,,,,62.09751772227079,12.097517722270787,12.2481282043982,11.74025637334227,0.5078718310559296,-0.6952002223783218,47.39390115937772,8.862930105095584,0.20102361371533908,0.6940140760382547,0.012439513372654686,0.9444444444444444,1,1,11,1,49,1,0,0.5885821860327932,,1,0,0.5228061421216011,,1,0,-1.7623443489305681,,,,1,0.46383451654607316,0,1,1,1,1,100,1,1,1,4,2,1,11,8,-0.00043094649459040496,-0.0034702533511758657,-0.01220259021524627,-0.0034022091678196377,DOWN,0.0008165302002767956,0.0024722719952821877,0.0008165302002767956,0.004059969606931352,0.0008165302002767956,0.012565492526480447,0.0008165302002767956,0.012565492526480447
2026-08-11T03:00:00+00:00,PAXGUSD,15m,86,0.07039375085154556,0.0431445569735146,0.0,0.11353830782506018,0.6200000000000727,1,0,0.07237483681713879,1.2690709781509213,0.5068351468840309,2.914104947681153,,,,,0.00434460310066892,,,,56.70209743839641,6.702097438396407,9.768622766746375,11.192150200735227,-1.423527433988852,-2.899909663339013,41.91784633933728,8.736404019189523,0.1983833057629666,0.5668571812415929,0.011097614732699317,0.918918918918919,1,1,13,1,51,1,1,0.47345474363050916,-0.20550433716336305,1,0,0.4076025250919619,,1,0,-1.648576229619882,,,,-1,-0.034061492347518055,0,1,1,1,1,100,1,1,1,4,3,1,11,8,0.00038603024660516325,-0.0071529133929787905,-0.009332848903220028,-0.003247195603796762,DOWN,0.0019755665561560056,0.0008401834779054039,0.0019755665561560056,0.008628911394704572,0.0019755665561560056,0.011421953767201095,0.0019755665561560056,0.011421953767201095
2026-08-11T03:30:00+00:00,PAXGUSD,15m,88,0.12483827768572531,0.029507229271175568,0.0,0.15434550695690089,0.0,0,1,0.08376567348384208,1.7322780569438692,0.5027672583719578,2.9806097575483363,,,,,0.004190015848881157,,,,56.49657528784035,6.496575287840351,8.664385272130858,10.40879736074192,-1.7444120886110621,-0.9755148321717453,38.56009980960512,8.55587897572978,0.19420021734865697,0.5597225425567496,0.009830197205572233,0.868421052631579,1,1,15,1,53,1,1,0.5163765122455002,-0.1622897609914553,1,0,0.4505526931021054,,1,0,-1.6909912159248246,,,,-1,-0.12710806455274676,0,1,1,1,1,100,1,1,1,4,3,1,11,8,-0.0012029870395170307,-0.008420909276618802,-0.007626483873164187,-0.0023378804730236243,DOWN,0.000976008352815712,0.0024286719477040696,0.000976008352815712,0.009805479265496929,0.000976008352815712,0.011848287445808799,0.000976008352815712,0.011848287445808799
2026-08-11T04:00:00+00:00,PAXGUSD,15m,90,0.06130511784205573,0.06584623768222483,0.022705599200762906,0.14985695472504346,0.15151515151514316,0,1,0.03523525955488556,1.0271028992219726,0.4304308686621424,2.5974794417043086,,,,,0.003951956091072569,,,,54.850075748017346,4.850075748017346,7.252155080745979,9.399935895044077,-2.1477808142980983,-0.7587815429359264,35.42368824863215,8.14052830050176,0.18483557287366062,0.4815112236839532,0.00865654123849044,0.6794871794871795,1,1,17,1,55,1,1,0.4824939830162118,-0.19640343308661157,1,0,0.416647745333987,,1,0,-1.6575087416556924,,,,-1,-0.023840879160805184,0,1,1,1,1,100,1,1,1,4,4,1,11,8,-0.004336769447345592,-0.009906452931292883,-0.007606375732255574,-0.0051995822169746235,DOWN,0.0013169247536442901,0.004813587030561696,0.0013169247536442901,0.011012215612370011,0.0013169247536442901,0.011511738794786754,0.0013169247536442901,0.011511738794786754
2026-08-11T04:30:00+00:00,PAXGUSD,15m,92,0.07950931394820536,0.10222626079054975,0.034075420263516586,0.2158109950022717,0.15789473684210525,0,1,-0.018904461084222376,0.3473563415409444,0.3484020160578496,2.194136155144406,,,,,0.0036730647714207196,,,,52.560681833437116,2.5606818334371155,5.820998950629473,8.243956390960829,-2.4229574403313556,-0.5352923918380785,32.42057701110122,8.062496340738763,0.18315530078915865,0.3433128565604474,0.006698418537161606,0.65,1,1,19,1,57,1,1,0.4327578373466648,-0.24647887323944487,1,0,0.3668786915038536,,1,0,-1.6083598364379867,,,,-1,-0.07383007723761927,0,1,1,1,1,100,1,1,1,4,4,1,11,8,-0.00720127214902313,-0.009631985461153939,-0.007587460245342943,-0.0027714675147659743,DOWN,0.00027260336210809135,0.008973194002726033,0.00027260336210809135,0.010517946388005493,0.00027260336210809135,0.01101771921853703,0.00027260336210809135,0.01101771921853703
2026-08-11T05:00:00+00:00,PAXGUSD,15m,94,0.1502184996358215,0.0,0.05917698470503377,0.20939548434085528,0.282608695652219,0,1,-0.18534560629058755,-1.1764271217780333,0.13990949935450153,1.4155789728956734,,,,,0.003252551056450891,,,,45.309739478830785,-4.690260521169215,3.7192659362735867,6.8165478639790384,-3.0972819277054517,-0.8963213517038051,28.489185311260826,8.167152457065528,0.18588748309053005,0.027562247589791762,0.00638094860324925,0.7073170731707317,-1,1,21,-1,0,1,1,0.2423980335032899,-0.15363255644573923,1,0,0.17639293517844135,,1,0,-1.4202476329206242,,,,-1,-0.23670793882009364,0,1,1,1,1,100,1,1,0,3,5,1,11,8,-0.007761289147851502,-0.008762745812090312,-0.004870721048798376,-0.001547705753823785,DOWN,-2.2760378732784913e-05,0.008148215586307397,-2.2760378732784913e-05,0.00912691187181363,-2.2760378732784913e-05,0.00912691187181363,0.0013428623452293416,0.00912691187181363
2026-08-11T05:30:00+00:00,PAXGUSD,15m,96,0.28817784689978854,0.0,0.14866317498799259,0.4368410218877811,0.3403141361256642,0,1,-0.5764722482924609,-5.095442609890597,-0.33094824105566206,-0.4319857309028521,,,,,0.0024552400723679884,,,,32.37403326933281,-17.625966730667187,-0.36921171215817594,4.610704514697018,-4.9799162268551935,-2.367564046633479,28.23954513079582,9.123718190020826,0.20867090981910724,-0.21298667174300712,0.010182506911173134,1.0,-1,-1,0,-1,2,1,1,0.3213411705509727,-0.35793518285569687,1,1,0.6346774009102969,-0.8107860851268168,1,1,-0.9400086910779306,,,,-1,-0.7250188687875904,0,1,1,1,1,65,1,1,-1,3,5,1,11,8,-0.0020812844498319795,-0.0021956407382842814,0.0006175239576423891,-0.00034306886535690595,DOWN,0.0012807904306656574,0.003796628776616509,0.0012807904306656574,0.004299796445806596,0.0016924730690939863,0.004299796445806596,0.006220982091805187,0.004299796445806596
2026-08-11T06:00:00+00:00,PAXGUSD,15m,98,0.03891406858031905,0.17396877718260895,0.03204688000733749,0.24492972577026548,0.13084112149538032,0,1,-0.5449806922720174,-7.75023760129443,-0.3854082188917665,-1.9237207765863786,,,,,0.001595724733802509,,,,30.63060392187053,-19.36939607812947,-4.082230415705453,1.751949218675062,-5.834179634380515,-1.9907224641076224,29.09990268469671,9.334226398538375,0.21366630953940335,-0.026472376713665913,0.013938585154657296,1.0,-1,-1,2,-1,4,1,1,0.23691800576844674,-0.2163164400494396,1,1,0.5505196172687151,-0.8961681087762586,1,1,-0.8561095087671231,,,,-1,-0.810328251613781,0,1,1,1,1,45,1,1,-1,3,6,1,11,8,-0.0019685940575929046,0.000801172000183125,0.004280547543835511,0.0011674220574095714,NEUTRAL,0.0006638282287230774,0.0033191411436158036,0.0012132033145628512,0.003456484915075851,0.004990157029711869,0.003456484915075851,0.007073204230188077,0.003456484915075851
