timestamp,symbol,timeframe,index,f_body_size_pct,f_upper_wick_pct,f_lower_wick_pct,f_range_pct,f_close_position_in_range,f_bullish_candle,f_bearish_candle,f_ema20_distance_pct,f_ema20_slope,f_ema50_distance_pct,f_ema50_slope,f_ema100_distance_pct,f_ema100_slope,f_ema200_distance_pct,f_ema200_slope,f_ema20_vs_50,f_ema50_vs_100,f_ema100_vs_200,f_ema_alignment,f_rsi,f_rsi_distance_from_50,f_macd,f_macd_signal,f_macd_histogram,f_macd_histogram_slope,f_adx,f_atr,f_atr_pct,f_bb_position,f_bb_width,f_atr_percentile,f_structure_bias,f_last_bos_direction,f_last_bos_age,f_last_choch_direction,f_last_choch_age,f_bullish_fvg_present,f_bearish_fvg_present,f_nearest_bullish_fvg_distance_pct,f_nearest_bearish_fvg_distance_pct,f_bullish_ob_present,f_bearish_ob_present,f_nearest_bullish_ob_distance_pct,f_nearest_bearish_ob_distance_pct,f_demand_present,f_supply_present,f_buy_side_liquidity_distance_pct,f_sell_side_liquidity_distance_pct,f_liquidity_sweep_direction,f_liquidity_sweep_age,f_premium_discount_state,f_distance_from_equilibrium_pct,f_htf_1d_bias,f_htf_4h_bias,f_htf_1h_bias,f_entry_15m_bias,f_mtf_alignment_score,f_higher_timeframe_bias,f_setup_bias,f_entry_bias,f_market_state_code,f_strategy_score,f_strategy_direction,f_strategy_state_code,f_cond_htf_alignment,f_cond_structure_confirmation,f_cond_liquidity_confirmation,f_cond_ob_confirmation,f_cond_fvg_confirmation,f_cond_entry_confirmation,f_rr_candidate,f_volatility_filter_state,f_hour_utc,f_day_of_week,f_day_of_month,f_month,y_return_5,y_return_10,y_return_20,y_return_40,y_direction,y_mfe_5,y_mae_5,y_mfe_10,y_mae_10,y_mfe_20,y_mae_20,y_mfe_40,y_mae_40,y_strategy_outcome,y_future_R,y_multiclass_outcome
2026-08-06T02:15:00+00:00,XAUUSD,15m,80,0.023260054222350633,0.0306299981426059,0.0306299981426059,0.08452005050756244,0.36239919354834366,0,1,-0.04437102087791458,-0.18627760815343208,-0.026715969020533283,-0.012200782761283335,,,,,0.00017655051857381291,,,,40.645616795245175,-9.354383204754825,0.2612074386593122,0.41240912333573443,-0.15120168467642225,-0.31629206339946125,25.315000343667382,1.611731917956399,0.0686611205193041,0.35940624666720034,0.002559787006497806,0.5441176470588235,1,,,,,0,0,,,0,0,,,0,0,0.13389441469013133,-0.10939893634241851,,,-1,-0.01286545123653748,-1,-1,1,1,50,-1,0,0,0,46,0,0,1,0,0,0,0,0,,0,2,3,6,8,-0.0008707610042208347,-0.0003229143058704845,0.001087173230318899,0.0008511646215427497,NEUTRAL,0.00029948384832057917,0.0010743929807461002,0.00029948384832057917,0.0010871732303187054,0.0014441682017167826,0.0010871732303187054,0.0014441682017167826,0.0010871732303187054,NO_SETUP,,NO_SETUP
2026-08-06T02:45:00+00:00,XAUUSD,15m,82,0.023995226526857056,0.02847035758428675,0.02847035758428675,0.08093594169543056,0.3517640863613269,0,1,-0.07580677796003106,-0.44453563842080257,-0.06775281313754729,-0.13503578600966648,,,,,8.053964822483772e-05,,,,33.23857223073249,-16.761427769267513,-0.06079709241612363,0.26882583297724505,-0.3296229253933687,-0.28243171040934767,26.34770182583829,1.65236578640117,0.07042431856118868,0.11970335670525162,0.0022692745823831954,0.7571428571428571,1,,,,,0,0,,,0,0,,,0,0,0.17964454673314115,-0.06375996249414373,,,-1,-0.05856028640837898,-1,-1,1,1,50,-1,0,0,0,41,0,0,1,0,0,0,0,0,,0,2,3,6,8,-0.0003707965733283662,0.0006418616545198219,0.0011682223074628074,0.00155564079614697,NEUTRAL,0.00026296722499242824,0.0006307803776158283,0.0009483015812129348,0.0006307803776158283,0.0019017175979201247,0.0006307803776158283,0.0019017175979201247,0.0006307803776158283,NO_SETUP,,NO_SETUP
2026-08-06T03:15:00+00:00,XAUUSD,15m,84,0.014069428793978253,0.02353431725539273,0.02353431725539273,0.061138063304763714,0.384937238493765,0,1,-0.09082464987348537,-0.6245790600219152,-0.09414633187912541,-0.23535675594348504,,,,,-3.321682005640047e-05,,,,28.794819989536762,-21.205180010463238,-0.3823884559378712,0.059121311770279045,-0.4415097677081502,-0.1967995316675612,28.503614927781626,1.639463356641823,0.06989791805034481,0.013635162378883311,0.002419670811746963,0.6666666666666666,1,,,,,0,0,,,0,0,,,0,0,0.21334370207600414,-0.030142685325282206,,,-1,-0.09221871054964188,-1,-1,1,-1,75,-1,0,0,0,41,0,0,1,0,0,0,0,0,,0,3,3,6,8,0.0002545287572730238,0.0014841115646015823,0.0010027665613164304,0.0019121632770002475,NEUTRAL,0.0005184371337418134,0.000294605312019344,0.001778290530293749,0.000294605312019344,0.0022387445635514837,0.000294605312019344,0.0022387445635514837,0.000294605312019344,NO_SETUP,,NO_SETUP
2026-08-06T03:45:00+00:00,XAUUSD,15m,86,0.0011512381566393252,0.017098018548571802,0.017098018548571802,0.03534727525378293,0.48371531966221193,0,1,-0.08178413243174716,-0.6464604096777293,-0.09522381293660524,-0.275058658600301,,,,,-0.00013439680504858086,,,,27.67727744935685,-22.32272255064315,-0.6129462249036806,-0.16694966340897116,-0.4459965614947094,-0.04868824437499547,30.7114178092151,1.5483791187370706,0.06602048601595575,0.07786247762927748,0.002813914670713919,0.22972972972972974,1,,,,,0,0,,,0,0,,,0,0,0.2223168795817655,-0.021191309772171825,,,-1,-0.1011810424333613,-1,-1,-1,-1,100,-1,0,0,0,41,0,0,1,0,0,0,0,0,,0,3,3,6,8,0.0008062930941487154,0.0019596631732984398,0.0005824412303580587,0.0017882566033101763,UP,0.0011064677838794486,0.00020509094568235258,0.0022112300297489106,0.00020509094568235258,0.002328485767924987,0.00020509094568235258,0.002328485767924987,0.00020509094568235258,NO_SETUP,,NO_SETUP
2026-08-06T04:15:00+00:00,XAUUSD,15m,88,0.011723554325888846,0.023660264184980254,0.02366026418496087,0.05904408269582997,0.5992779783392032,1,0,-0.05182766599900807,-0.5002635099631334,-0.07154623040884248,-0.2421760243364588,,,,,-0.0001971856440983441,,,,33.663139136856586,-16.336860863143414,-0.6911488346495389,-0.35282120496770414,-0.3383276296818348,0.11995970954045665,31.119293405140755,1.506372811564115,0.06421833996875631,0.2079819474094681,0.003087850302127224,0.013157894736842105,1,,,,,0,0,,,0,0,,,0,0,0.20505562293638568,-0.038410627082256295,,,-1,-0.08394064897333854,-1,-1,-1,-1,100,-1,0,0,0,41,0,0,1,0,0,0,0,0,,0,4,3,6,8,0.0011565819231319338,0.001966572949284025,1.4494576257502755e-05,0.0012239390716224311,UP,0.0014613943356048113,0.00026388655009907124,0.0021558550627637507,0.00026388655009907124,0.0021558550627637507,0.00026388655009907124,0.0021558550627637507,0.00037728529376019726,NO_SETUP,,NO_SETUP
2026-08-06T04:45:00+00:00,XAUUSD,15m,90,0.021562983941963106,0.028551777156365418,0.028551777156365418,0.07866653825469394,0.6370530877572744,1,0,-0.008841747131730533,-0.2272134401287076,-0.029448693472121975,-0.14671689136184796,,,,,-0.00020606946340391444,,,,45.35755171325644,-4.642448286743559,-0.5966263987884304,-0.4515359430278798,-0.14509045576055057,0.2600680807925462,28.181494740245487,1.5395612507874312,0.06560777574784056,0.3717580327177087,0.003055116530782222,0.21794871794871795,1,,,,,0,0,,,0,0,,,0,0,0.16623952639845496,-0.07713241291494662,,,-1,-0.04448963485261418,-1,-1,-1,-1,100,-1,0,0,0,41,0,0,1,0,0,0,0,0,,0,4,3,6,8,0.0012277264177235191,0.0014105430207098165,-0.0005565465815852288,0.00036733778968338213,NEUTRAL,0.0015038689788776493,0.00030000673310573374,0.001767653308128281,0.00030000673310573374,0.001767653308128281,0.0007645057943061232,0.001767653308128281,0.0007645057943061232,NO_SETUP,,NO_SETUP
2026-08-06T05:15:00+00:00,XAUUSD,15m,92,0.026152075597388913,0.030624336082284945,0.030624336082284945,0.0874007477619588,0.6496101364522399,1,0,0.03658002088151831,0.10385022247965026,0.020681734230531056,-0.012820167689369555,,,,,-0.0001589828665098725,,,,56.8822181617282,6.882218161728197,-0.35211817081381014,-0.43782663451668796,0.08570846370287782,0.3354769601830297,26.174921281006117,1.6057747519545003,0.0683946949600819,0.5789973287341943,0.0027549472664486077,0.5375,1,,,,,0,0,,,0,0,,,0,0,0.11538432051029057,-0.1278640569110034,,,1,0.006303757635838884,-1,-1,-1,-1,100,-1,0,0,0,41,0,0,1,0,0,0,0,0,,0,5,3,6,8,0.0010094530808763122,0.0005260230189377348,-0.0009864528840970073,-0.0005626529619567855,NEUTRAL,0.001231362386841194,0.00030453964254292966,0.0012590478088905688,0.00030453964254292966,0.0012590478088905688,0.0012718256959901612,0.0012590478088905688,0.0012718256959901612,NO_SETUP,,NO_SETUP
2026-08-06T05:45:00+00:00,XAUUSD,15m,94,0.024436013404901723,0.029374301828171395,0.02937430182819075,0.08318461706126387,0.6468781985671967,1,0,0.07336527332735411,0.4118864633001067,0.06660990853129829,0.12672463567014347,,,,,-6.75536479605583e-05,,,,65.3063446955286,15.306344695528594,-0.017085397952087078,-0.31421171324508046,0.2971263152929934,0.32799754495110384,26.791102679021577,1.659581291226049,0.07065078515491108,0.8176179256164802,0.0024507658291157,0.8170731707317073,1,,,,,0,0,,,0,0,,,0,0,0.06483632128162563,-0.17828924066153062,,,1,0.05679031686782384,-1,-1,-1,-1,100,-1,0,0,0,46,0,0,1,0,0,0,0,0,,0,5,3,6,8,0.0005100059940603737,-0.0004806316922323959,-0.0011647549246656995,-0.0014363607879465962,NEUTRAL,0.0007535146990709129,0.0002758630084734806,0.0007535146990709129,0.0007841661444568981,0.0007535146990709129,0.001776080974307288,0.0007535146990709129,0.001776080974307288,NO_SETUP,,NO_SETUP
2026-08-06T06:15:00+00:00,XAUUSD,15m,96,0.017107132780715226,0.02510748343438651,0.025107483434367157,0.06732209964946889,0.6270543615675156,1,0,0.09303329834146216,0.6235623883248991,0.09765989692136536,0.23861816618364173,,,,,4.626598579903182e-05,,,,70.40781735237576,20.40781735237576,0.3283099134027907,-0.10989465973389623,0.4382045731366869,0.24087120334325002,28.72924183038742,1.6632869296795934,0.07078126954839269,0.9664931317138802,0.0024846985695511537,0.8214285714285714,1,,,,,0,0,,,0,0,,,0,0,0.02629902502109404,-0.2167329036123646,,,1,0.09528077188062191,-1,-1,-1,1,75,-1,0,0,0,46,0,0,1,0,0,0,0,0,,0,6,3,6,8,-0.00015447485570636884,-0.001374528330390659,-0.0010987715631791011,-0.0019502982471146964,NEUTRAL,0.0003681012401821171,0.0004029963866501878,0.0003681012401821171,0.0016749670304699097,0.0003681012401821171,0.002160520227056663,0.0003681012401821171,0.002160520227056663,NO_SETUP,,NO_SETUP
2026-08-06T06:45:00+00:00,XAUUSD,15m,98,0.006041735628977871,0.018891060699018598,0.018891060699018598,0.04382385702701507,0.568932038835074,1,0,0.09132651318887709,0.6908481228692835,0.10689709380164088,0.29715502383942294,,,,,0.0001557058061276376,,,,72.56683890178647,22.56683890178647,0.6029151303537219,0.12688901282881512,0.47602611752490676,0.09696247661685664,30.97820767460688,1.5953494444686378,0.06787802520631836,0.9464105404126906,0.0028522076357135576,0.46511627906976744,1,,,,,0,0,,,0,0,,,0,0,0.008381844499325695,-0.2346065511135141,-1,1,1,0.11317617445808842,-1,-1,1,1,50,-1,0,0,0,66,0,0,1,0,1,0,0,1,,0,6,3,6,8,-0.0007850001574256141,-0.0019482470031715615,-0.0008126559895300589,-0.0019954746549190596,DOWN,0.0001855068122695288,0.0010773010290523039,0.0001855068122695288,0.002214168465714077,0.0001855068122695288,0.0023392579216940206,0.0001855068122695288,0.0023392579216940206,NO_SETUP,,NO_SETUP
