timestamp,symbol,timeframe,index,f_body_size_pct,f_upper_wick_pct,f_lower_wick_pct,f_range_pct,f_close_position_in_range,f_bullish_candle,f_bearish_candle,f_ema20_distance_pct,f_ema20_slope,f_ema50_distance_pct,f_ema50_slope,f_ema100_distance_pct,f_ema100_slope,f_ema200_distance_pct,f_ema200_slope,f_ema20_vs_50,f_ema50_vs_100,f_ema100_vs_200,f_ema_alignment,f_rsi,f_rsi_distance_from_50,f_macd,f_macd_signal,f_macd_histogram,f_macd_histogram_slope,f_adx,f_atr,f_atr_pct,f_bb_position,f_bb_width,f_atr_percentile,f_structure_bias,f_last_bos_direction,f_last_bos_age,f_last_choch_direction,f_last_choch_age,f_bullish_fvg_present,f_bearish_fvg_present,f_nearest_bullish_fvg_distance_pct,f_nearest_bearish_fvg_distance_pct,f_bullish_ob_present,f_bearish_ob_present,f_nearest_bullish_ob_distance_pct,f_nearest_bearish_ob_distance_pct,f_demand_present,f_supply_present,f_buy_side_liquidity_distance_pct,f_sell_side_liquidity_distance_pct,f_liquidity_sweep_direction,f_liquidity_sweep_age,f_premium_discount_state,f_distance_from_equilibrium_pct,f_htf_1d_bias,f_htf_4h_bias,f_htf_1h_bias,f_entry_15m_bias,f_mtf_alignment_score,f_higher_timeframe_bias,f_setup_bias,f_entry_bias,f_market_state_code,f_hour_utc,f_day_of_week,f_day_of_month,f_month,y_return_5,y_return_10,y_return_20,y_return_40,y_direction,y_mfe_5,y_mae_5,y_mfe_10,y_mae_10,y_mfe_20,y_mae_20,y_mfe_40,y_mae_40
2026-08-06T04:00:00+00:00,XAUUSD,15m,80,0.002973010594977903,0.011085411598331223,0.011085411598331223,0.02514383379164035,0.5591200733272097,1,0,-0.03726844827510967,-0.5920454165743649,-0.04604088006190483,-0.2643838610592866,,,,,-8.772431786795161e-05,,,,29.82297580601464,-20.17702419398536,-0.6731943058512115,-0.267960100547051,-0.40523420530416054,0.03636094819810831,31.681524641094786,1.5149807355166438,0.03491514556497442,0.13832851522246917,0.00161311617250983,0.16176470588235295,1,,,,,0,0,,,0,0,,,0,0,0.117191929267239,-0.014427167693473934,,,-1,-0.05171655639639052,-1,-1,-1,-1,100,-1,-1,0,3,4,3,6,8,0.0005475870677266111,0.001093791339827578,0.0001666268728814318,0.000840048342534961,NEUTRAL,0.0007132920768576833,0.00012790859536548926,0.001213864093314696,0.00012790859536548926,0.0012288443792585115,0.00012790859536548926,0.0012288443792585115,0.00014058422193309126
2026-08-06T04:45:00+00:00,XAUUSD,15m,83,0.011658395196564064,0.015437005497418856,0.015437005497418856,0.04253240619140178,0.6370530877573638,1,0,-0.004753074772658518,-0.22679748540031142,-0.0154308198677784,-0.1439988305373845,,,,,-0.00010677745095119882,,,,45.542646437576835,-4.457353562423165,-0.5964632623090438,-0.4513080521684792,-0.1451552101405646,0.26007899516359595,28.401239168863242,1.5389780160095208,0.03545852551275098,0.3717580327178355,0.0016520981998320097,0.352112676056338,1,,,,,0,0,,,0,0,,,0,0,0.08988023648570441,-0.04170295514974817,,,-1,-0.02405408020791271,-1,-1,-1,-1,100,-1,0,0,0,4,3,6,8,0.0006637912363888013,0.0007626341521857165,-0.0003009064056661862,0.00019860744386231111,NEUTRAL,0.0008130924238862411,0.00016220375925658906,0.0009557119224371433,0.00016220375925658906,0.0009557119224371433,0.00041334310242334925,0.0009557119224371433,0.00041334310242334925
2026-08-06T05:30:00+00:00,XAUUSD,15m,86,0.014094809241037821,0.016466974848578356,0.016466974848599304,0.04702875893821548,0.6498530852108597,1,0,0.030668388279135664,0.26607731860895,0.024721883683683405,0.06083834713717806,,,,,-5.946504595452264e-05,,,,61.67104427768604,11.671044277686043,-0.19102946861949022,-0.38830864240562774,0.19727917378613752,0.3424343839267021,26.485439410756715,1.636466727832745,0.0376890299969034,0.6988956530824229,0.0013948825695397687,0.7972972972972973,1,,,,,0,0,,,0,0,,,0,0,0.048295449311191105,-0.08323307287109623,,,1,0.017503357881030097,-1,-1,-1,-1,100,-1,0,0,0,5,3,6,8,0.00043758394702554296,1.2666903729546759e-05,-0.0006013324661496081,-0.0005591862228308257,NEUTRAL,0.0005398404062253112,0.00015891206497258174,0.0005398404062253112,0.00015891206497258174,0.0005398404062253112,0.0008286458112622031,0.0005398404062253112,0.0008286458112622031
2026-08-06T06:15:00+00:00,XAUUSD,15m,89,0.00925520254043899,0.013583506216069047,0.013583506216048109,0.03642221497255615,0.6270543615674085,1,0,0.05034734003074778,0.6237905548368872,0.053221418810510165,0.24075620011990395,,,,,2.8740787797623942e-05,,,,70.52148545616362,20.521485456163617,0.3284140476534958,-0.10974583563826773,0.43815988329176353,0.240880709505626,28.97378166589715,1.662913047029292,0.03828506730694769,0.9664931317139529,0.001343542547436452,0.948051948051948,1,,,,,0,0,,,0,0,,,0,0,0.014228147189040573,-0.11725558840410258,,,1,0.051548254945365024,-1,-1,-1,1,75,-1,-1,0,3,6,3,6,8,-8.357309756649744e-05,-0.0007436394080997673,-0.0005944510686419292,-0.001055139135393628,NEUTRAL,0.00019914801486281723,0.00021802678621382705,0.00019914801486281723,0.0009061810248547531,0.00019914801486281723,0.0011688722213382416,0.00019914801486281723,0.0011688722213382416
2026-08-06T07:00:00+00:00,XAUUSD,15m,92,0.0029467313842478256,0.010037303777610513,0.010037303777631451,0.02302133893948979,0.4360000000006039,0,1,0.042053342551301255,0.6531268130465833,0.053082271941473406,0.2988883173748036,,,,,0.00011028929390172159,,,,70.89466709911464,20.894667099114642,0.6830080015961357,0.23821569581601784,0.44479230578011786,0.006632422488354328,32.24949223384444,1.55252513277094,0.03574120729359619,0.8851036817864248,0.0016432741734882285,0.4,1,,,,,0,0,,,0,0,,,0,0,0.007481935155329994,-0.12399293152810173,-1,2,1,0.05829003019479167,-1,-1,1,1,50,-1,0,0,0,7,3,6,8,-0.0005357065571219794,-0.0010909812523425334,-0.00029168036436329545,-0.0009659753819009715,NEUTRAL,0.000118329682149006,0.0006998487037604813,0.000118329682149006,0.0012201309637930007,0.000118329682149006,0.0012362459010505766,0.000118329682149006,0.0012362459010505766
2026-08-06T07:45:00+00:00,XAUUSD,15m,95,0.011352523011895578,0.014806637518546386,0.014806637518546386,0.04096579804898835,0.3614390106800821,0,1,0.008994852269596959,0.28709672936929564,0.02246142471200478,0.1813652188893684,,,,,0.0001346657244240782,,,,56.31077867514236,6.310778675142359,0.6463437002885257,0.45557782236062183,0.1907658779279039,-0.25402642785221397,30.262254626060535,1.5531427538986784,0.03576488611436017,0.6582462555493586,0.0017466070107191739,0.42168674698795183,1,,,,,0,0,,,0,0,,,0,0,0.03988350883689075,-0.09756722109810169,-1,5,1,0.028784287555472285,-1,-1,1,1,50,-1,0,0,0,7,3,6,8,-0.0006650321796820971,-0.0008177040408765405,0.00020931933910346633,-0.00032514731222691183,NEUTRAL,0.00015819844440496733,0.0008202370581813116,0.00015819844440496733,0.0009719878221737915,0.0003315949926393993,0.0009719878221737915,0.0003359702043476784,0.0009719878221737915
2026-08-06T08:30:00+00:00,XAUUSD,15m,98,0.014144678870878837,0.016586594115681235,0.016586594115660283,0.04731786710222036,0.35053554040862445,0,1,-0.02732741800436364,-0.21514172694696754,-0.018237716947288755,-0.02490676559500571,,,,,9.089701057074887e-05,,,,40.346366749894756,-9.653633250105244,0.26048773511956824,0.4223349591682553,-0.16184722404868707,-0.35261310197659096,26.81247475914706,1.6448938157126187,0.0378933140064024,0.35804384279947343,0.0015207412929736162,0.8255813953488372,1,,,,,0,0,,,0,0,,,0,0,0.08118216342173011,-0.056325309184474245,-1,8,-1,-0.01248601945932957,-1,-1,1,1,75,-1,0,0,0,8,3,6,8,-0.0004471469330350366,-0.00010090178087017244,0.0005897455685574387,0.00048193270680558397,NEUTRAL,0.0001626407700787359,0.0005595671820411366,0.0001626407700787359,0.0005595671820411366,0.0007489307981953334,0.0005595671820411366,0.0007489307981953334,0.0005595671820411366
2026-08-06T09:15:00+00:00,XAUUSD,15m,101,0.009540610391654958,0.014403095398038182,0.014403095398038182,0.03834680118773132,0.37560096153851574,0,1,-0.048508425373927654,-0.5912956597703669,-0.04817686701346724,-0.2111123780859998,-0.04451431388736081,,,,3.315583604604141e-06,3.662553126106436e-05,,,31.14707182552337,-18.85292817447663,-0.25922686112244264,0.1615161728220929,-0.42074303394453555,-0.2588958098958485,28.38052299975836,1.682159516443345,0.03876528638408204,0.07262994634972754,0.0013760797662452457,0.9887640449438202,1,,,,,0,0,,,0,0,,,0,0,0.11600829157395068,-0.02154703071547434,-1,11,-1,-0.04728824281085254,-1,-1,1,1,75,-1,0,0,0,9,3,6,8,1.5670567792904576e-05,0.0006150697858777924,0.0006537853063076418,0.001039327363922276,NEUTRAL,0.0001412655596638143,0.00021178311473272324,0.0007800716467575887,0.00021178311473272324,0.0010971701950408443,0.00021178311473272324,0.0011464863936837136,0.00021178311473272324
2026-08-06T10:00:00+00:00,XAUUSD,15m,104,0.0002996132453926965,0.009426293643579628,0.009426293643558669,0.019152200532530993,0.5078219013231098,1,0,-0.04327320292204859,-0.6453552456932812,-0.05137385723374759,-0.2794863074495879,-0.05104982031602535,-0.13461521681256272,,,-8.100654311699006e-05,3.2403691772224184e-06,,,29.070773192382077,-20.929226807617923,-0.6324486370122031,-0.1830549039695818,-0.4493937330426213,-0.028650699098085763,31.04954392364289,1.5672479801843922,0.036120634898545015,0.10174711383258626,0.0016076308082248131,0.40217391304347827,1,,,,,0,0,,,0,0,,,0,0,0.12565318568393122,-0.011915388297609648,-1,14,-1,-0.05692651662498965,-1,-1,1,0,75,-1,0,0,0,10,3,6,8,0.0004595606240899183,0.0010138451280697607,0.000375207971924997,0.0010050872024350435,NEUTRAL,0.000621121304875749,0.00010832171179633702,0.001151897692678513,0.00010832171179633702,0.0011936130753064265,0.00010832171179633702,0.0012569928002938591,0.00010832171179633702
2026-08-06T10:45:00+00:00,XAUUSD,15m,107,0.010345951092466162,0.014078788680374545,0.014078788680374545,0.03850352845321525,0.6343506882107868,1,0,-0.013818579755318078,-0.3428853936084124,-0.025417299410230496,-0.1909984439253094,-0.027240064803048206,-0.09783321598024486,,,-0.00011598719654912421,-1.8227653928177074e-05,,,41.3841236842618,-8.615876315738198,-0.6537033757758763,-0.4226901028942983,-0.23101327288157802,0.2183804601610433,29.57209425123754,1.5358071473997583,0.035388386713673343,0.3080302959289163,0.001753774212041896,0.29473684210526313,1,,,,,0,0,,,0,0,,,0,0,0.10408165052252412,-0.033457285047317764,-1,17,-1,-0.03536978825595754,-1,-1,-1,-1,100,-1,0,-1,0,10,3,6,8,0.0006145356695674588,0.0008617785542489097,-0.00014700928278362768,0.00041176424503826665,NEUTRAL,0.000774679010530768,0.00015300025669013435,0.0009774504350599602,0.00015300025669013435,0.0009779112792065018,0.000278349864580862,0.0010412773493719922,0.00032305174680670576
